date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:47	63809/63809	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Sep%202024%2010:48:47%20GMT	https://bitcoin360.ai/sv/terms-conditions/	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/sv/terms-conditions/index.html	(from https://bitcoin360.ai/sv/)
13:48:47	2313/2313	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:48:47%20GMT	https://bitcoin360.ai/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fprivacy-policy%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/wp-json/oembed/1.0/embed4526	(from https://bitcoin360.ai/privacy-policy/)
13:48:49	238077/238077	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:48:48%20GMT	https://bitcoin360.ai/tr/wp-json/	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/tr/wp-json/index.html	(from https://bitcoin360.ai/tr/)
13:48:50	67883/67883	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Sep%202024%2010:48:48%20GMT	https://bitcoin360.ai/tr/privacy-policy/	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/tr/privacy-policy/index.html	(from https://bitcoin360.ai/tr/)
13:48:51	64502/64502	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Sep%202024%2010:48:49%20GMT	https://bitcoin360.ai/tr/terms-conditions/	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/tr/terms-conditions/index.html	(from https://bitcoin360.ai/tr/)
13:48:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:48:47%20GMT	https://bitcoin360.ai/sv/ok/	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/sv/ok/index.html	(from https://bitcoin360.ai/sv/)
13:48:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:48:51%20GMT	https://bitcoin360.ai/tr/ok/	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/tr/ok/index.html	(from https://bitcoin360.ai/tr/)
13:48:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:48:52%20GMT	https://bitcoin360.ai/?p=329	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/index834e.html	(from https://bitcoin360.ai/privacy-policy/)
13:48:52	1340/1340	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:48:52%20GMT	https://bitcoin360.ai/wp-json/wp/v2/pages/336	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/wp-json/wp/v2/pages/336.json	(from https://bitcoin360.ai/terms-conditions/)
13:48:53	2184/2184	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:48:53%20GMT	https://bitcoin360.ai/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fterms-conditions%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/wp-json/oembed/1.0/embed806e.json	(from https://bitcoin360.ai/terms-conditions/)
13:48:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:48:53%20GMT	https://bitcoin360.ai/?p=336	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/index71fc.html	(from https://bitcoin360.ai/terms-conditions/)
13:48:54	2341/2341	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:48:54%20GMT	https://bitcoin360.ai/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fterms-conditions%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/wp-json/oembed/1.0/embed5157	(from https://bitcoin360.ai/terms-conditions/)
13:48:55	1309/1309	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:48:56%20GMT	https://bitcoin360.ai/wp-json/wp/v2/pages/318	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/wp-json/wp/v2/pages/318.json	(from https://bitcoin360.ai/ok/)
13:48:56	2144/2144	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:48:56%20GMT	https://bitcoin360.ai/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fok%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/wp-json/oembed/1.0/embed66ef.json	(from https://bitcoin360.ai/ok/)
13:48:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:48:57%20GMT	https://bitcoin360.ai/?p=318	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/indexcb8c.html	(from https://bitcoin360.ai/ok/)
13:48:57	2301/2301	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:48:57%20GMT	https://bitcoin360.ai/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fok%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/wp-json/oembed/1.0/embed9aa9	(from https://bitcoin360.ai/ok/)
13:48:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:48:58%20GMT	http://bitcoin360.ai/wp-content/themes/newofficial/assets/img/flags.png	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/wp-content/themes/newofficial/assets/img/flags.28.delayed	(from https://bitcoin360.ai/wp-content/cache/autoptimize/css/autoptimize_single_6b7fb2ee130535419a67afb198f41c2b.css)
13:48:58	67466/67466	---M--	200	added ('OK')	image/png	etag:%221078a-600ff7e20c040%22	https://bitcoin360.ai/wp-content/themes/newofficial/assets/img/flags.png	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/wp-content/themes/newofficial/assets/img/flags.png	(from https://bitcoin360.ai/wp-content/cache/autoptimize/css/autoptimize_single_6b7fb2ee130535419a67afb198f41c2b.css)
13:48:58	1365/1365	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:48:59%20GMT	https://bitcoin360.ai/nl/wp-json/wp/v2/pages/331	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/nl/wp-json/wp/v2/pages/331.json	(from https://bitcoin360.ai/nl/privacy-policy/)
13:48:59	2171/2171	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:00%20GMT	https://bitcoin360.ai/nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fnl%2Fprivacy-policy%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/nl/wp-json/oembed/1.0/embed7196.json	(from https://bitcoin360.ai/nl/privacy-policy/)
13:49:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:00%20GMT	https://bitcoin360.ai/nl/?p=331	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/nl/index371d.html	(from https://bitcoin360.ai/nl/privacy-policy/)
13:49:00	2323/2323	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:01%20GMT	https://bitcoin360.ai/nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fnl%2Fprivacy-policy%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/nl/wp-json/oembed/1.0/embed27d6	(from https://bitcoin360.ai/nl/privacy-policy/)
13:49:02	1376/1376	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:02%20GMT	https://bitcoin360.ai/nl/wp-json/wp/v2/pages/338	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/nl/wp-json/wp/v2/pages/338.json	(from https://bitcoin360.ai/nl/terms-conditions/)
13:49:02	2196/2196	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:03%20GMT	https://bitcoin360.ai/nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fnl%2Fterms-conditions%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/nl/wp-json/oembed/1.0/embedc063.json	(from https://bitcoin360.ai/nl/terms-conditions/)
13:49:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:03%20GMT	https://bitcoin360.ai/nl/?p=338	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/nl/indexbcd6.html	(from https://bitcoin360.ai/nl/terms-conditions/)
13:49:03	2348/2348	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:04%20GMT	https://bitcoin360.ai/nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fnl%2Fterms-conditions%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/nl/wp-json/oembed/1.0/embed4b2c	(from https://bitcoin360.ai/nl/terms-conditions/)
13:49:04	1352/1352	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:05%20GMT	https://bitcoin360.ai/nl/wp-json/wp/v2/pages/320	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/nl/wp-json/wp/v2/pages/320.json	(from https://bitcoin360.ai/nl/ok/)
13:49:05	2171/2171	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:06%20GMT	https://bitcoin360.ai/nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fnl%2Fok%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/nl/wp-json/oembed/1.0/embed963a.json	(from https://bitcoin360.ai/nl/ok/)
13:49:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:06%20GMT	https://bitcoin360.ai/nl/?p=320	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/nl/indexe513.html	(from https://bitcoin360.ai/nl/ok/)
13:49:06	2323/2323	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:07%20GMT	https://bitcoin360.ai/nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fnl%2Fok%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/nl/wp-json/oembed/1.0/embeddb10	(from https://bitcoin360.ai/nl/ok/)
13:49:07	1376/1376	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:08%20GMT	https://bitcoin360.ai/de/wp-json/wp/v2/pages/332	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/de/wp-json/wp/v2/pages/332.json	(from https://bitcoin360.ai/de/privacy-policy/)
13:49:08	2204/2204	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:09%20GMT	https://bitcoin360.ai/de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fde%2Fprivacy-policy%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/de/wp-json/oembed/1.0/embed2105.json	(from https://bitcoin360.ai/de/privacy-policy/)
13:49:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:09%20GMT	https://bitcoin360.ai/de/?p=332	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/de/index221f.html	(from https://bitcoin360.ai/de/privacy-policy/)
13:49:09	2356/2356	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:10%20GMT	https://bitcoin360.ai/de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fde%2Fprivacy-policy%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/de/wp-json/oembed/1.0/embed32f4	(from https://bitcoin360.ai/de/privacy-policy/)
13:49:10	1379/1379	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:11%20GMT	https://bitcoin360.ai/de/wp-json/wp/v2/pages/339	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/de/wp-json/wp/v2/pages/339.json	(from https://bitcoin360.ai/de/terms-conditions/)
13:49:11	2205/2205	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:12%20GMT	https://bitcoin360.ai/de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fde%2Fterms-conditions%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/de/wp-json/oembed/1.0/embed1cf3.json	(from https://bitcoin360.ai/de/terms-conditions/)
13:49:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:12%20GMT	https://bitcoin360.ai/de/?p=339	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/de/indexb247.html	(from https://bitcoin360.ai/de/terms-conditions/)
13:49:12	2357/2357	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:13%20GMT	https://bitcoin360.ai/de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fde%2Fterms-conditions%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/de/wp-json/oembed/1.0/embed9b3e	(from https://bitcoin360.ai/de/terms-conditions/)
13:49:13	1348/1348	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:14%20GMT	https://bitcoin360.ai/de/wp-json/wp/v2/pages/321	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/de/wp-json/wp/v2/pages/321.json	(from https://bitcoin360.ai/de/ok/)
13:49:14	2159/2159	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:15%20GMT	https://bitcoin360.ai/de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fde%2Fok%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/de/wp-json/oembed/1.0/embedd56b.json	(from https://bitcoin360.ai/de/ok/)
13:49:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:15%20GMT	https://bitcoin360.ai/de/?p=321	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/de/index8ee7.html	(from https://bitcoin360.ai/de/ok/)
13:49:15	2311/2311	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:16%20GMT	https://bitcoin360.ai/de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fde%2Fok%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/de/wp-json/oembed/1.0/embedcacf	(from https://bitcoin360.ai/de/ok/)
13:49:16	1366/1366	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:17%20GMT	https://bitcoin360.ai/da/wp-json/wp/v2/pages/423	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/da/wp-json/wp/v2/pages/423.json	(from https://bitcoin360.ai/da/privacy-policy/)
13:49:17	2174/2174	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:18%20GMT	https://bitcoin360.ai/da/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fda%2Fprivacy-policy%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/da/wp-json/oembed/1.0/embed3048.json	(from https://bitcoin360.ai/da/privacy-policy/)
13:49:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:18%20GMT	https://bitcoin360.ai/da/?p=423	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/da/indexb351.html	(from https://bitcoin360.ai/da/privacy-policy/)
13:49:18	2326/2326	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:19%20GMT	https://bitcoin360.ai/da/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fda%2Fprivacy-policy%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/da/wp-json/oembed/1.0/embedcc34	(from https://bitcoin360.ai/da/privacy-policy/)
13:49:19	1378/1378	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:20%20GMT	https://bitcoin360.ai/da/wp-json/wp/v2/pages/416	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/da/wp-json/wp/v2/pages/416.json	(from https://bitcoin360.ai/da/terms-conditions/)
13:49:20	2202/2202	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:21%20GMT	https://bitcoin360.ai/da/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fda%2Fterms-conditions%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/da/wp-json/oembed/1.0/embed0c5f.json	(from https://bitcoin360.ai/da/terms-conditions/)
13:49:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:21%20GMT	https://bitcoin360.ai/da/?p=416	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/da/index5750.html	(from https://bitcoin360.ai/da/terms-conditions/)
13:49:21	2354/2354	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:21%20GMT	https://bitcoin360.ai/da/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fda%2Fterms-conditions%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/da/wp-json/oembed/1.0/embed08d4	(from https://bitcoin360.ai/da/terms-conditions/)
13:49:22	1366/1366	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:22%20GMT	https://bitcoin360.ai/fi/wp-json/wp/v2/pages/424	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fi/wp-json/wp/v2/pages/424.json	(from https://bitcoin360.ai/fi/privacy-policy/)
13:49:23	2174/2174	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:23%20GMT	https://bitcoin360.ai/fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Ffi%2Fprivacy-policy%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fi/wp-json/oembed/1.0/embed4a68.json	(from https://bitcoin360.ai/fi/privacy-policy/)
13:49:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:24%20GMT	https://bitcoin360.ai/fi/?p=424	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fi/index007a.html	(from https://bitcoin360.ai/fi/privacy-policy/)
13:49:24	2326/2326	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:24%20GMT	https://bitcoin360.ai/fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Ffi%2Fprivacy-policy%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fi/wp-json/oembed/1.0/embed57b4	(from https://bitcoin360.ai/fi/privacy-policy/)
13:49:25	1378/1378	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:25%20GMT	https://bitcoin360.ai/fi/wp-json/wp/v2/pages/417	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fi/wp-json/wp/v2/pages/417.json	(from https://bitcoin360.ai/fi/terms-conditions/)
13:49:26	2202/2202	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:26%20GMT	https://bitcoin360.ai/fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Ffi%2Fterms-conditions%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fi/wp-json/oembed/1.0/embedc82a.json	(from https://bitcoin360.ai/fi/terms-conditions/)
13:49:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:26%20GMT	https://bitcoin360.ai/fi/?p=417	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fi/indexb8c6.html	(from https://bitcoin360.ai/fi/terms-conditions/)
13:49:26	2354/2354	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:27%20GMT	https://bitcoin360.ai/fi/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Ffi%2Fterms-conditions%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fi/wp-json/oembed/1.0/embed33f4	(from https://bitcoin360.ai/fi/terms-conditions/)
13:49:28	1366/1366	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:28%20GMT	https://bitcoin360.ai/fr/wp-json/wp/v2/pages/425	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fr/wp-json/wp/v2/pages/425.json	(from https://bitcoin360.ai/fr/privacy-policy/)
13:49:29	2184/2184	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:29%20GMT	https://bitcoin360.ai/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Ffr%2Fprivacy-policy%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fr/wp-json/oembed/1.0/embed1669.json	(from https://bitcoin360.ai/fr/privacy-policy/)
13:49:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:29%20GMT	https://bitcoin360.ai/fr/?p=425	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fr/index27ac.html	(from https://bitcoin360.ai/fr/privacy-policy/)
13:49:30	2334/2334	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:30%20GMT	https://bitcoin360.ai/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Ffr%2Fprivacy-policy%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fr/wp-json/oembed/1.0/embeda1f4	(from https://bitcoin360.ai/fr/privacy-policy/)
13:49:31	1378/1378	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:31%20GMT	https://bitcoin360.ai/fr/wp-json/wp/v2/pages/418	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fr/wp-json/wp/v2/pages/418.json	(from https://bitcoin360.ai/fr/terms-conditions/)
13:49:32	2212/2212	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:32%20GMT	https://bitcoin360.ai/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Ffr%2Fterms-conditions%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fr/wp-json/oembed/1.0/embed6d0a.json	(from https://bitcoin360.ai/fr/terms-conditions/)
13:49:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:32%20GMT	https://bitcoin360.ai/fr/?p=418	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fr/index1263.html	(from https://bitcoin360.ai/fr/terms-conditions/)
13:49:33	2362/2362	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:33%20GMT	https://bitcoin360.ai/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Ffr%2Fterms-conditions%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/fr/wp-json/oembed/1.0/embed391a	(from https://bitcoin360.ai/fr/terms-conditions/)
13:49:34	1366/1366	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:35%20GMT	https://bitcoin360.ai/no/wp-json/wp/v2/pages/430	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/no/wp-json/wp/v2/pages/430.json	(from https://bitcoin360.ai/no/privacy-policy/)
13:49:35	2174/2174	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:36%20GMT	https://bitcoin360.ai/no/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fno%2Fprivacy-policy%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/no/wp-json/oembed/1.0/embedbe56.json	(from https://bitcoin360.ai/no/privacy-policy/)
13:49:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:36%20GMT	https://bitcoin360.ai/no/?p=430	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/no/indexbdc5.html	(from https://bitcoin360.ai/no/privacy-policy/)
13:49:36	2326/2326	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:37%20GMT	https://bitcoin360.ai/no/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fno%2Fprivacy-policy%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/no/wp-json/oembed/1.0/embed995c	(from https://bitcoin360.ai/no/privacy-policy/)
13:49:37	1378/1378	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:38%20GMT	https://bitcoin360.ai/no/wp-json/wp/v2/pages/432	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/no/wp-json/wp/v2/pages/432.json	(from https://bitcoin360.ai/no/terms-conditions/)
13:49:38	2202/2202	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:39%20GMT	https://bitcoin360.ai/no/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fno%2Fterms-conditions%2F	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/no/wp-json/oembed/1.0/embedb483.json	(from https://bitcoin360.ai/no/terms-conditions/)
13:49:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Sep%202024%2010:49:39%20GMT	https://bitcoin360.ai/no/?p=432	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/no/indexecc4.html	(from https://bitcoin360.ai/no/terms-conditions/)
13:49:39	2354/2354	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Sep%202024%2010:49:40%20GMT	https://bitcoin360.ai/no/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitcoin360.ai%2Fno%2Fterms-conditions%2F&format=xml	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/no/wp-json/oembed/1.0/embed7dac	(from https://bitcoin360.ai/no/terms-conditions/)
13:49:40	1366/1366	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Sep%202024%2010:49:41%20GMT	https://bitcoin360.ai/pl/wp-json/wp/v2/pages/426	C:/Users/Admin/Desktop/New%20folder/./bitcoin360.ai/pl/wp-json/wp/v2/pages/426.json	(from https://bitcoin360.ai/pl/privacy-policy/)
